ts,red,ir,green
1675891565747840,19524.0,25735.0,1586.0
1675891565763840,19525.0,25723.0,1593.0
1675891565775840,19525.0,25723.0,1593.0
1675891565787840,19525.0,25723.0,1593.0
1675891565803839,19500.0,25699.0,1585.0
1675891565815839,19500.0,25699.0,1585.0
1675891565827839,19500.0,25699.0,1585.0
1675891565843839,19545.0,25726.0,1578.0
1675891565855839,19545.0,25726.0,1578.0
1675891565867839,19545.0,25726.0,1578.0
1675891565883839,19510.0,25713.0,1600.0
1675891565895839,19510.0,25713.0,1600.0
1675891565907839,19510.0,25713.0,1600.0
1675891565924839,19517.0,25720.0,1576.0
1675891565936839,19517.0,25720.0,1576.0
1675891565948839,19517.0,25720.0,1576.0
1675891565964839,19536.0,25698.0,1606.0
1675891565976839,19536.0,25698.0,1606.0
1675891565988839,19536.0,25698.0,1606.0
1675891566004840,19530.0,25698.0,1563.0
1675891566016840,19530.0,25698.0,1563.0
1675891566028840,19530.0,25698.0,1563.0
1675891566044839,19531.0,25738.0,1583.0
1675891566056839,19531.0,25738.0,1583.0
1675891566068839,19531.0,25738.0,1583.0
1675891566084839,19496.0,25717.0,1589.0
1675891566096839,19496.0,25717.0,1589.0
1675891566108839,19496.0,25717.0,1589.0
1675891566124839,19520.0,25710.0,1581.0
1675891566136839,19520.0,25710.0,1581.0
1675891566148839,19520.0,25710.0,1581.0
1675891566164839,19512.0,25693.0,1600.0
1675891566175839,19512.0,25693.0,1600.0
1675891566187839,19512.0,25693.0,1600.0
1675891566204839,19540.0,25697.0,1596.0
1675891566216839,19540.0,25697.0,1596.0
1675891566228839,19540.0,25697.0,1596.0
1675891566244840,19502.0,25729.0,1588.0
1675891566256840,19502.0,25729.0,1588.0
1675891566268840,19502.0,25729.0,1588.0
1675891566284839,19505.0,25719.0,1604.0
1675891566296839,19505.0,25719.0,1604.0
1675891566308839,19505.0,25719.0,1604.0
1675891566324839,19512.0,25697.0,1592.0
1675891566336839,19512.0,25697.0,1592.0
1675891566348839,19512.0,25697.0,1592.0
1675891566364839,19511.0,25694.0,1618.0
1675891566376839,19511.0,25694.0,1618.0
1675891566388839,19511.0,25694.0,1618.0
1675891566404839,19518.0,25696.0,1605.0
1675891566416839,19518.0,25696.0,1605.0
1675891566428840,19518.0,25696.0,1605.0
1675891566444840,19534.0,25718.0,1586.0
1675891566456840,19534.0,25718.0,1586.0
1675891566467840,19534.0,25718.0,1586.0
1675891566484840,19510.0,25695.0,1592.0
1675891566496840,19510.0,25695.0,1592.0
1675891566508840,19510.0,25695.0,1592.0
1675891566523839,19531.0,25681.0,1591.0
1675891566535839,19531.0,25681.0,1591.0
1675891566547839,19531.0,25681.0,1591.0
1675891566563839,19529.0,25709.0,1611.0
1675891566575839,19529.0,25709.0,1611.0
1675891566587839,19529.0,25709.0,1611.0
1675891566603839,19517.0,25684.0,1617.0
1675891566615839,19517.0,25684.0,1617.0
1675891566627839,19517.0,25684.0,1617.0
1675891566643839,19514.0,25704.0,1587.0
1675891566655839,19514.0,25704.0,1587.0
1675891566667839,19514.0,25704.0,1587.0
1675891566683839,19496.0,25684.0,1591.0
1675891566695840,19496.0,25684.0,1591.0
1675891566707840,19496.0,25684.0,1591.0
1675891566723840,19544.0,25704.0,1592.0
1675891566735840,19544.0,25704.0,1592.0
1675891566747840,19544.0,25704.0,1592.0
1675891566763839,19512.0,25695.0,1574.0
1675891566775839,19512.0,25695.0,1574.0
1675891566787839,19512.0,25695.0,1574.0
1675891566803839,19503.0,25692.0,1598.0
1675891566815839,19503.0,25692.0,1598.0
1675891566827839,19503.0,25692.0,1598.0
1675891566843839,19495.0,25699.0,1576.0
1675891566855839,19495.0,25699.0,1576.0
1675891566867839,19495.0,25699.0,1576.0
1675891566883839,19514.0,25720.0,1594.0
1675891566895839,19514.0,25720.0,1594.0
1675891566907839,19514.0,25720.0,1594.0
1675891566924839,19509.0,25690.0,1606.0
1675891566936839,19509.0,25690.0,1606.0
1675891566948840,19509.0,25690.0,1606.0
1675891566964840,19509.0,25712.0,1597.0
1675891566976840,19509.0,25712.0,1597.0
1675891566988840,19509.0,25712.0,1597.0
1675891567004839,19498.0,25688.0,1587.0
1675891567016839,19498.0,25688.0,1587.0
1675891567028839,19498.0,25688.0,1587.0
1675891567044839,19520.0,25669.0,1606.0
1675891567056839,19520.0,25669.0,1606.0
1675891567068839,19520.0,25669.0,1606.0
1675891567084839,19512.0,25704.0,1593.0
1675891567096839,19512.0,25704.0,1593.0
1675891567108839,19512.0,25704.0,1593.0
1675891567124839,19490.0,25698.0,1591.0
1675891567136839,19490.0,25698.0,1591.0
1675891567148839,19490.0,25698.0,1591.0
1675891567164839,19535.0,25697.0,1597.0
1675891567175839,19535.0,25697.0,1597.0
1675891567187839,19535.0,25697.0,1597.0
1675891567204839,19538.0,25699.0,1595.0
1675891567216839,19538.0,25699.0,1595.0
1675891567228839,19538.0,25699.0,1595.0
1675891567244839,19522.0,25684.0,1595.0
1675891567256839,19522.0,25684.0,1595.0
1675891567268839,19522.0,25684.0,1595.0
1675891567284839,19511.0,25684.0,1595.0
1675891567296839,19511.0,25684.0,1595.0
1675891567308839,19511.0,25684.0,1595.0
1675891567324839,19514.0,25703.0,1581.0
1675891567336839,19514.0,25703.0,1581.0
1675891567348839,19514.0,25703.0,1581.0
1675891567363839,19502.0,25667.0,1592.0
1675891567375839,19502.0,25667.0,1592.0
1675891567387839,19502.0,25667.0,1592.0
1675891567404839,19510.0,25694.0,1580.0
1675891567416839,19510.0,25694.0,1580.0
1675891567428840,19510.0,25694.0,1580.0
1675891567443840,19487.0,25679.0,1614.0
1675891567455840,19487.0,25679.0,1614.0
1675891567467840,19487.0,25679.0,1614.0
1675891567483839,19496.0,25664.0,1603.0
1675891567495839,19496.0,25664.0,1603.0
1675891567507839,19496.0,25664.0,1603.0
1675891567523839,19514.0,25687.0,1594.0
1675891567535839,19514.0,25687.0,1594.0
1675891567547839,19514.0,25687.0,1594.0
1675891567563839,19520.0,25676.0,1589.0
1675891567575839,19520.0,25676.0,1589.0
1675891567587839,19520.0,25676.0,1589.0
1675891567603839,19499.0,25721.0,1602.0
1675891567615839,19499.0,25721.0,1602.0
1675891567627839,19499.0,25721.0,1602.0
1675891567643839,19502.0,25692.0,1599.0
1675891567655840,19502.0,25692.0,1599.0
1675891567667840,19502.0,25692.0,1599.0
1675891567683840,19506.0,25679.0,1592.0
1675891567695840,19506.0,25679.0,1592.0
1675891567707840,19506.0,25679.0,1592.0
1675891567723839,19488.0,25687.0,1561.0
1675891567735839,19488.0,25687.0,1561.0
1675891567747839,19488.0,25687.0,1561.0
1675891567763839,19516.0,25673.0,1577.0
1675891567775839,19516.0,25673.0,1577.0
1675891567787839,19516.0,25673.0,1577.0
1675891567803839,19508.0,25690.0,1571.0
1675891567815839,19508.0,25690.0,1571.0
1675891567827839,19508.0,25690.0,1571.0
1675891567843839,19504.0,25658.0,1597.0
1675891567855839,19504.0,25658.0,1597.0
1675891567867839,19504.0,25658.0,1597.0
1675891567883839,19512.0,25656.0,1616.0
1675891567895840,19512.0,25656.0,1616.0
1675891567907840,19512.0,25656.0,1616.0
1675891567924840,19493.0,25681.0,1592.0
1675891567936840,19493.0,25681.0,1592.0
1675891567948840,19493.0,25681.0,1592.0
1675891567964839,19503.0,25670.0,1584.0
1675891567976839,19503.0,25670.0,1584.0
1675891567988839,19503.0,25670.0,1584.0
1675891568004839,19519.0,25673.0,1583.0
1675891568016839,19519.0,25673.0,1583.0
1675891568028839,19519.0,25673.0,1583.0
1675891568044839,19477.0,25674.0,1582.0
1675891568056839,19477.0,25674.0,1582.0
1675891568068839,19477.0,25674.0,1582.0
1675891568084839,19505.0,25665.0,1573.0
1675891568096839,19505.0,25665.0,1573.0
1675891568108839,19505.0,25665.0,1573.0
1675891568124839,19477.0,25666.0,1579.0
1675891568136839,19477.0,25666.0,1579.0
1675891568148840,19477.0,25666.0,1579.0
1675891568164840,19485.0,25682.0,1570.0
1675891568175840,19485.0,25682.0,1570.0
1675891568187840,19485.0,25682.0,1570.0
1675891568204839,19496.0,25717.0,1558.0
1675891568216839,19496.0,25717.0,1558.0
1675891568228839,19496.0,25717.0,1558.0
1675891568243839,19494.0,25635.0,1586.0
1675891568255839,19494.0,25635.0,1586.0
1675891568267839,19494.0,25635.0,1586.0
1675891568283839,19490.0,25687.0,1584.0
1675891568295839,19490.0,25687.0,1584.0
1675891568307839,19490.0,25687.0,1584.0
1675891568323839,19472.0,25680.0,1595.0
1675891568335839,19472.0,25680.0,1595.0
1675891568347839,19472.0,25680.0,1595.0
1675891568363839,19494.0,25660.0,1585.0
1675891568375840,19494.0,25660.0,1585.0
1675891568387840,19494.0,25660.0,1585.0
1675891568403840,19519.0,25664.0,1575.0
1675891568415840,19519.0,25664.0,1575.0
1675891568426840,19519.0,25664.0,1575.0
1675891568443839,19495.0,25665.0,1581.0
1675891568455839,19495.0,25665.0,1581.0
1675891568467839,19495.0,25665.0,1581.0
1675891568483839,19495.0,25669.0,1578.0
1675891568495839,19495.0,25669.0,1578.0
1675891568507839,19495.0,25669.0,1578.0
1675891568523839,19483.0,25674.0,1605.0
1675891568535839,19483.0,25674.0,1605.0
1675891568547839,19483.0,25674.0,1605.0
1675891568563839,19439.0,25656.0,1582.0
1675891568575839,19439.0,25656.0,1582.0
1675891568587839,19439.0,25656.0,1582.0
1675891568603839,19493.0,25693.0,1569.0
1675891568615840,19493.0,25693.0,1569.0
1675891568627840,19493.0,25693.0,1569.0
1675891568643840,19487.0,25678.0,1603.0
1675891568655840,19487.0,25678.0,1603.0
1675891568667840,19487.0,25678.0,1603.0
1675891568683839,19509.0,25652.0,1592.0
1675891568695839,19509.0,25652.0,1592.0
1675891568707839,19509.0,25652.0,1592.0
1675891568723839,19494.0,25660.0,1575.0
1675891568735839,19494.0,25660.0,1575.0
1675891568747839,19494.0,25660.0,1575.0
1675891568763839,19477.0,25654.0,1591.0
1675891568775839,19477.0,25654.0,1591.0
1675891568787839,19477.0,25654.0,1591.0
1675891568803839,19482.0,25675.0,1591.0
1675891568815839,19482.0,25675.0,1591.0
1675891568827839,19482.0,25675.0,1591.0
1675891568843840,19500.0,25670.0,1592.0
1675891568855840,19500.0,25670.0,1592.0
1675891568867840,19500.0,25670.0,1592.0
1675891568883840,19498.0,25668.0,1596.0
1675891568895840,19498.0,25668.0,1596.0
1675891568907840,19498.0,25668.0,1596.0
1675891568924839,19492.0,25665.0,1599.0
1675891568936839,19492.0,25665.0,1599.0
1675891568948839,19492.0,25665.0,1599.0
1675891568964839,19460.0,25662.0,1595.0
1675891568976839,19460.0,25662.0,1595.0
1675891568988839,19460.0,25662.0,1595.0
1675891569004839,19483.0,25670.0,1589.0
1675891569016839,19483.0,25670.0,1589.0
1675891569028839,19483.0,25670.0,1589.0
1675891569044839,19472.0,25643.0,1589.0
1675891569056839,19472.0,25643.0,1589.0
1675891569068839,19472.0,25643.0,1589.0
1675891569083840,19470.0,25661.0,1600.0
1675891569095840,19470.0,25661.0,1600.0
1675891569107840,19470.0,25661.0,1600.0
1675891569123840,19482.0,25653.0,1580.0
1675891569134840,19482.0,25653.0,1580.0
1675891569146840,19482.0,25653.0,1580.0
1675891569163839,19509.0,25645.0,1611.0
1675891569175839,19509.0,25645.0,1611.0
1675891569187839,19509.0,25645.0,1611.0
1675891569203839,19504.0,25648.0,1597.0
1675891569215839,19504.0,25648.0,1597.0
1675891569227839,19504.0,25648.0,1597.0
1675891569243839,19470.0,25662.0,1589.0
1675891569255839,19470.0,25662.0,1589.0
1675891569267839,19470.0,25662.0,1589.0
1675891569283839,19478.0,25658.0,1579.0
1675891569295839,19478.0,25658.0,1579.0
1675891569307839,19478.0,25658.0,1579.0
1675891569323840,19462.0,25630.0,1597.0
1675891569335840,19462.0,25630.0,1597.0
1675891569347840,19462.0,25630.0,1597.0
1675891569363840,19489.0,25633.0,1576.0
1675891569375840,19489.0,25633.0,1576.0
1675891569387840,19489.0,25633.0,1576.0
1675891569403839,19465.0,25672.0,1591.0
1675891569415839,19465.0,25672.0,1591.0
1675891569426839,19465.0,25672.0,1591.0
1675891569443839,19514.0,25649.0,1604.0
1675891569455839,19514.0,25649.0,1604.0
1675891569467839,19514.0,25649.0,1604.0
1675891569483839,19461.0,25627.0,1593.0
1675891569495839,19461.0,25627.0,1593.0
1675891569507839,19461.0,25627.0,1593.0
1675891569523839,19509.0,25668.0,1574.0
1675891569535839,19509.0,25668.0,1574.0
1675891569547839,19509.0,25668.0,1574.0
1675891569563839,19477.0,25649.0,1626.0
1675891569575839,19477.0,25649.0,1626.0
1675891569587839,19477.0,25649.0,1626.0
1675891569603839,19484.0,25642.0,1588.0
1675891569615840,19484.0,25642.0,1588.0
1675891569627840,19484.0,25642.0,1588.0
1675891569643839,19468.0,25644.0,1615.0
1675891569655839,19468.0,25644.0,1615.0
1675891569667839,19468.0,25644.0,1615.0
1675891569683839,19469.0,25645.0,1574.0
1675891569695839,19469.0,25645.0,1574.0
1675891569707839,19469.0,25645.0,1574.0
1675891569723839,19475.0,25656.0,1602.0
1675891569735839,19475.0,25656.0,1602.0
1675891569747839,19475.0,25656.0,1602.0
1675891569763839,19491.0,25634.0,1590.0
1675891569775839,19491.0,25634.0,1590.0
1675891569787840,19491.0,25634.0,1590.0
1675891569803840,19467.0,25627.0,1566.0
1675891569815840,19467.0,25627.0,1566.0
1675891569827840,19467.0,25627.0,1566.0
1675891569843840,19473.0,25665.0,1596.0
1675891569855840,19473.0,25665.0,1596.0
1675891569867840,19473.0,25665.0,1596.0
1675891569883839,19467.0,25640.0,1609.0
1675891569895839,19467.0,25640.0,1609.0
1675891569907839,19467.0,25640.0,1609.0
1675891569924839,19453.0,25636.0,1575.0
1675891569936839,19453.0,25636.0,1575.0
1675891569948839,19453.0,25636.0,1575.0
1675891569963839,19485.0,25659.0,1572.0
1675891569975839,19485.0,25659.0,1572.0
1675891569987839,19485.0,25659.0,1572.0
1675891570003839,19453.0,25648.0,1598.0
1675891570015839,19453.0,25648.0,1598.0
1675891570027840,19453.0,25648.0,1598.0
1675891570043840,19489.0,25659.0,1586.0
1675891570055840,19489.0,25659.0,1586.0
1675891570067840,19489.0,25659.0,1586.0
1675891570083840,19497.0,25657.0,1585.0
1675891570095840,19497.0,25657.0,1585.0
1675891570107840,19497.0,25657.0,1585.0
1675891570123839,19484.0,25641.0,1580.0
1675891570134839,19484.0,25641.0,1580.0
1675891570146839,19484.0,25641.0,1580.0
1675891570163839,19488.0,25658.0,1608.0
1675891570175839,19488.0,25658.0,1608.0
1675891570187839,19488.0,25658.0,1608.0
1675891570203839,19441.0,25652.0,1581.0
1675891570215839,19441.0,25652.0,1581.0
1675891570227839,19441.0,25652.0,1581.0
1675891570243839,19465.0,25661.0,1608.0
1675891570255839,19465.0,25661.0,1608.0
1675891570267839,19465.0,25661.0,1608.0
1675891570283839,19467.0,25611.0,1599.0
1675891570295839,19467.0,25611.0,1599.0
1675891570307839,19467.0,25611.0,1599.0
1675891570323840,19495.0,25655.0,1597.0
1675891570335840,19495.0,25655.0,1597.0
1675891570347840,19495.0,25655.0,1597.0
1675891570363839,19437.0,25604.0,1581.0
1675891570375839,19437.0,25604.0,1581.0
1675891570387839,19437.0,25604.0,1581.0
1675891570403839,19488.0,25652.0,1606.0
1675891570415839,19488.0,25652.0,1606.0
1675891570426839,19488.0,25652.0,1606.0
1675891570443839,19447.0,25644.0,1570.0
1675891570455839,19447.0,25644.0,1570.0
1675891570467839,19447.0,25644.0,1570.0
1675891570483839,19492.0,25629.0,1588.0
1675891570495839,19492.0,25629.0,1588.0
1675891570507839,19492.0,25629.0,1588.0
1675891570523839,19496.0,25644.0,1587.0
1675891570535839,19496.0,25644.0,1587.0
1675891570547840,19496.0,25644.0,1587.0
1675891570563840,19468.0,25664.0,1591.0
1675891570575840,19468.0,25664.0,1591.0
1675891570587840,19468.0,25664.0,1591.0
1675891570603839,19472.0,25611.0,1595.0
1675891570615839,19472.0,25611.0,1595.0
1675891570627839,19472.0,25611.0,1595.0
1675891570643839,19490.0,25668.0,1604.0
1675891570655839,19490.0,25668.0,1604.0
1675891570667839,19490.0,25668.0,1604.0
1675891570683839,19466.0,25628.0,1606.0
1675891570695839,19466.0,25628.0,1606.0
1675891570707839,19466.0,25628.0,1606.0
1675891570723839,19439.0,25630.0,1611.0
1675891570735839,19439.0,25630.0,1611.0
1675891570747840,19439.0,25630.0,1611.0
1675891570763840,19466.0,25663.0,1587.0
1675891570775840,19466.0,25663.0,1587.0
1675891570787840,19466.0,25663.0,1587.0
1675891570802840,19469.0,25628.0,1579.0
1675891570814840,19469.0,25628.0,1579.0
1675891570826840,19469.0,25628.0,1579.0
1675891570842839,19471.0,25647.0,1590.0
1675891570854839,19471.0,25647.0,1590.0
1675891570866839,19471.0,25647.0,1590.0
1675891570883839,19466.0,25638.0,1577.0
1675891570895839,19466.0,25638.0,1577.0
1675891570907839,19466.0,25638.0,1577.0
1675891570923839,19450.0,25658.0,1583.0
1675891570935839,19450.0,25658.0,1583.0
1675891570947839,19450.0,25658.0,1583.0
1675891570963839,19457.0,25622.0,1601.0
1675891570975839,19457.0,25622.0,1601.0
1675891570987839,19457.0,25622.0,1601.0
1675891571003839,19446.0,25655.0,1589.0
1675891571015839,19446.0,25655.0,1589.0
1675891571027840,19446.0,25655.0,1589.0
1675891571043840,19459.0,25636.0,1586.0
1675891571055840,19459.0,25636.0,1586.0
1675891571067840,19459.0,25636.0,1586.0
1675891571083839,19435.0,25636.0,1595.0
1675891571095839,19435.0,25636.0,1595.0
1675891571107839,19435.0,25636.0,1595.0
1675891571123839,19461.0,25628.0,1588.0
1675891571134839,19461.0,25628.0,1588.0
1675891571146839,19461.0,25628.0,1588.0
1675891571163839,19456.0,25632.0,1598.0
1675891571175839,19456.0,25632.0,1598.0
1675891571187839,19456.0,25632.0,1598.0
1675891571203839,19467.0,25635.0,1581.0
1675891571215839,19467.0,25635.0,1581.0
1675891571227839,19467.0,25635.0,1581.0
1675891571243839,19486.0,25619.0,1591.0
1675891571255839,19486.0,25619.0,1591.0
1675891571267839,19486.0,25619.0,1591.0
1675891571283839,19475.0,25644.0,1574.0
1675891571295839,19475.0,25644.0,1574.0
1675891571307839,19475.0,25644.0,1574.0
1675891571323839,19445.0,25653.0,1583.0
1675891571335839,19445.0,25653.0,1583.0
1675891571347839,19445.0,25653.0,1583.0
1675891571363839,19481.0,25621.0,1568.0
1675891571375839,19481.0,25621.0,1568.0
1675891571387839,19481.0,25621.0,1568.0
1675891571403839,19462.0,25644.0,1587.0
1675891571415839,19462.0,25644.0,1587.0
1675891571426839,19462.0,25644.0,1587.0
1675891571443839,19446.0,25637.0,1583.0
1675891571455839,19446.0,25637.0,1583.0
1675891571467839,19446.0,25637.0,1583.0
1675891571483839,19476.0,25678.0,1589.0
1675891571495839,19476.0,25678.0,1589.0
1675891571507839,19476.0,25678.0,1589.0
1675891571523839,19471.0,25618.0,1606.0
1675891571535839,19471.0,25618.0,1606.0
1675891571547840,19471.0,25618.0,1606.0
1675891571563839,19471.0,25623.0,1575.0
1675891571575839,19471.0,25623.0,1575.0
1675891571587839,19471.0,25623.0,1575.0
1675891571603839,19460.0,25617.0,1626.0
1675891571615839,19460.0,25617.0,1626.0
1675891571627839,19460.0,25617.0,1626.0
1675891571642839,19467.0,25635.0,1573.0
1675891571654839,19467.0,25635.0,1573.0
1675891571666839,19467.0,25635.0,1573.0
1675891571682839,19460.0,25638.0,1585.0
1675891571694839,19460.0,25638.0,1585.0
1675891571706839,19460.0,25638.0,1585.0
1675891571722839,19471.0,25638.0,1613.0
1675891571734840,19471.0,25638.0,1613.0
1675891571746840,19471.0,25638.0,1613.0
1675891571762840,19450.0,25649.0,1580.0
1675891571774840,19450.0,25649.0,1580.0
1675891571786840,19450.0,25649.0,1580.0
1675891571802839,19414.0,25567.0,1562.0
1675891571814839,19414.0,25567.0,1562.0
1675891571826839,19414.0,25567.0,1562.0
1675891571842839,19473.0,25649.0,1598.0
1675891571854839,19473.0,25649.0,1598.0
1675891571866839,19473.0,25649.0,1598.0
1675891571883839,19436.0,25590.0,1575.0
1675891571895839,19436.0,25590.0,1575.0
1675891571907839,19436.0,25590.0,1575.0
1675891571923839,19483.0,25638.0,1585.0
1675891571935839,19483.0,25638.0,1585.0
1675891571947839,19483.0,25638.0,1585.0
1675891571963839,19443.0,25631.0,1590.0
1675891571975839,19443.0,25631.0,1590.0
1675891571987840,19443.0,25631.0,1590.0
1675891572003840,19447.0,25611.0,1597.0
1675891572015840,19447.0,25611.0,1597.0
1675891572027840,19447.0,25611.0,1597.0
1675891572043839,19471.0,25606.0,1601.0
1675891572055839,19471.0,25606.0,1601.0
1675891572067839,19471.0,25606.0,1601.0
1675891572083839,19465.0,25621.0,1582.0
1675891572095839,19465.0,25621.0,1582.0
1675891572107839,19465.0,25621.0,1582.0
1675891572123839,19450.0,25616.0,1579.0
1675891572134839,19450.0,25616.0,1579.0
1675891572146839,19450.0,25616.0,1579.0
1675891572163839,19456.0,25613.0,1584.0
1675891572175839,19456.0,25613.0,1584.0
1675891572187839,19456.0,25613.0,1584.0
1675891572203839,19455.0,25598.0,1608.0
1675891572215839,19455.0,25598.0,1608.0
1675891572227839,19455.0,25598.0,1608.0
1675891572243839,19477.0,25612.0,1600.0
1675891572255839,19477.0,25612.0,1600.0
1675891572267840,19477.0,25612.0,1600.0
1675891572283839,19434.0,25609.0,1597.0
1675891572295839,19434.0,25609.0,1597.0
1675891572307839,19434.0,25609.0,1597.0
1675891572323839,19477.0,25642.0,1619.0
1675891572335839,19477.0,25642.0,1619.0
1675891572347839,19477.0,25642.0,1619.0
1675891572363839,19454.0,25614.0,1599.0
1675891572375839,19454.0,25614.0,1599.0
1675891572387839,19454.0,25614.0,1599.0
1675891572403839,19479.0,25648.0,1593.0
1675891572415839,19479.0,25648.0,1593.0
1675891572426839,19479.0,25648.0,1593.0
1675891572443839,19456.0,25630.0,1578.0
1675891572455839,19456.0,25630.0,1578.0
1675891572467839,19456.0,25630.0,1578.0
1675891572483839,19482.0,25621.0,1623.0
1675891572495839,19482.0,25621.0,1623.0
1675891572507840,19482.0,25621.0,1623.0
1675891572522839,19453.0,25612.0,1587.0
1675891572534839,19453.0,25612.0,1587.0
1675891572546839,19453.0,25612.0,1587.0
1675891572562839,19447.0,25651.0,1591.0
1675891572574839,19447.0,25651.0,1591.0
1675891572586839,19447.0,25651.0,1591.0
1675891572602839,19465.0,25614.0,1598.0
1675891572614839,19465.0,25614.0,1598.0
1675891572626839,19465.0,25614.0,1598.0
1675891572642839,19443.0,25606.0,1606.0
1675891572654839,19443.0,25606.0,1606.0
1675891572666839,19443.0,25606.0,1606.0
1675891572682839,19459.0,25600.0,1604.0
1675891572694840,19459.0,25600.0,1604.0
1675891572706840,19459.0,25600.0,1604.0
1675891572722840,19456.0,25630.0,1589.0
1675891572734840,19456.0,25630.0,1589.0
1675891572746840,19456.0,25630.0,1589.0
1675891572762839,19476.0,25620.0,1584.0
1675891572774839,19476.0,25620.0,1584.0
1675891572786839,19476.0,25620.0,1584.0
1675891572802839,19452.0,25633.0,1591.0
1675891572814839,19452.0,25633.0,1591.0
1675891572826839,19452.0,25633.0,1591.0
1675891572842839,19452.0,25622.0,1579.0
1675891572854839,19452.0,25622.0,1579.0
1675891572866839,19452.0,25622.0,1579.0
1675891572883839,19435.0,25593.0,1591.0
1675891572895839,19435.0,25593.0,1591.0
1675891572907839,19435.0,25593.0,1591.0
1675891572923839,19469.0,25601.0,1588.0
1675891572935840,19469.0,25601.0,1588.0
1675891572947840,19469.0,25601.0,1588.0
1675891572963840,19456.0,25620.0,1610.0
1675891572975840,19456.0,25620.0,1610.0
1675891572987840,19456.0,25620.0,1610.0
1675891573003839,19474.0,25614.0,1584.0
1675891573015839,19474.0,25614.0,1584.0
1675891573027839,19474.0,25614.0,1584.0
1675891573043839,19441.0,25628.0,1587.0
1675891573055839,19441.0,25628.0,1587.0
1675891573067839,19441.0,25628.0,1587.0
1675891573083839,19463.0,25627.0,1607.0
1675891573095839,19463.0,25627.0,1607.0
1675891573107839,19463.0,25627.0,1607.0
1675891573123839,19449.0,25615.0,1599.0
1675891573134839,19449.0,25615.0,1599.0
1675891573146839,19449.0,25615.0,1599.0
1675891573163839,19459.0,25616.0,1568.0
1675891573175839,19459.0,25616.0,1568.0
1675891573187839,19459.0,25616.0,1568.0
1675891573203839,19459.0,25635.0,1562.0
1675891573215839,19459.0,25635.0,1562.0
1675891573227840,19459.0,25635.0,1562.0
1675891573243839,19454.0,25607.0,1618.0
1675891573255839,19454.0,25607.0,1618.0
1675891573267839,19454.0,25607.0,1618.0
1675891573283839,19448.0,25627.0,1586.0
1675891573295839,19448.0,25627.0,1586.0
1675891573307839,19448.0,25627.0,1586.0
1675891573323839,19465.0,25618.0,1584.0
1675891573335839,19465.0,25618.0,1584.0
1675891573347839,19465.0,25618.0,1584.0
1675891573362839,19439.0,25605.0,1564.0
1675891573374839,19439.0,25605.0,1564.0
1675891573386839,19439.0,25605.0,1564.0
1675891573402840,19444.0,25602.0,1610.0
1675891573414840,19444.0,25602.0,1610.0
1675891573425840,19444.0,25602.0,1610.0
1675891573442839,19450.0,25655.0,1612.0
1675891573454840,19450.0,25655.0,1612.0
1675891573466840,19450.0,25655.0,1612.0
1675891573482839,19445.0,25603.0,1579.0
1675891573494839,19445.0,25603.0,1579.0
1675891573506839,19445.0,25603.0,1579.0
1675891573522839,19474.0,25572.0,1601.0
1675891573534839,19474.0,25572.0,1601.0
1675891573546839,19474.0,25572.0,1601.0
1675891573562839,19457.0,25611.0,1595.0
1675891573574839,19457.0,25611.0,1595.0
1675891573586839,19457.0,25611.0,1595.0
1675891573602839,19462.0,25612.0,1602.0
1675891573614839,19462.0,25612.0,1602.0
1675891573626840,19462.0,25612.0,1602.0
1675891573642840,19454.0,25627.0,1589.0
1675891573654840,19454.0,25627.0,1589.0
1675891573666840,19454.0,25627.0,1589.0
1675891573682840,19445.0,25612.0,1599.0
1675891573694840,19445.0,25612.0,1599.0
1675891573706840,19445.0,25612.0,1599.0
1675891573722839,19453.0,25617.0,1584.0
1675891573734839,19453.0,25617.0,1584.0
1675891573746839,19453.0,25617.0,1584.0
1675891573762839,19441.0,25603.0,1601.0
1675891573774839,19441.0,25603.0,1601.0
1675891573786839,19441.0,25603.0,1601.0
1675891573802839,19440.0,25589.0,1575.0
1675891573814839,19440.0,25589.0,1575.0
1675891573826839,19440.0,25589.0,1575.0
1675891573842839,19440.0,25579.0,1569.0
1675891573854839,19440.0,25579.0,1569.0
1675891573866840,19440.0,25579.0,1569.0
1675891573883839,19438.0,25614.0,1555.0
1675891573895840,19438.0,25614.0,1555.0
1675891573907840,19438.0,25614.0,1555.0
1675891573923840,19465.0,25613.0,1571.0
1675891573935840,19465.0,25613.0,1571.0
1675891573947840,19465.0,25613.0,1571.0
1675891573963839,19442.0,25595.0,1603.0
1675891573975839,19442.0,25595.0,1603.0
1675891573987839,19442.0,25595.0,1603.0
1675891574003839,19450.0,25606.0,1618.0
1675891574015839,19450.0,25606.0,1618.0
1675891574027839,19450.0,25606.0,1618.0
1675891574043839,19437.0,25613.0,1568.0
1675891574055839,19437.0,25613.0,1568.0
1675891574067839,19437.0,25613.0,1568.0
1675891574083839,19438.0,25622.0,1598.0
1675891574095839,19438.0,25622.0,1598.0
1675891574107839,19438.0,25622.0,1598.0
1675891574123839,19458.0,25587.0,1592.0
1675891574134839,19458.0,25587.0,1592.0
1675891574146839,19458.0,25587.0,1592.0
1675891574163839,19441.0,25601.0,1599.0
1675891574175840,19441.0,25601.0,1599.0
1675891574187840,19441.0,25601.0,1599.0
1675891574203839,19454.0,25581.0,1599.0
